timestamp,participant,device,session,posture,trial,words_completed,syllables,jamo,cpm_syl,jpm,wpm,key_events,backspace,msd_error_pct,skips,presses,moves,backspaces,moves_per_press,correction_pct
2026-07-25T15:07:40,P16,TV_OSK,S1,desk,10,6,12,33,12,33,6.6,,,,0,33,149,0,4.515,0.0
2026-07-25T15:12:00,P16,TV_OSK,S1,desk,11,7,16,40,16,40,8,,,,0,40,168,0,4.2,0.0
2026-07-25T15:14:26,P16,TV_OSK,S1,desk,12,6,17,38,17,38,7.6,,,,0,39,204,0,5.231,2.63
2026-07-25T15:16:53,P16,TV_OSK,S1,desk,13,5,11,32,11,32,6.4,,,,0,32,149,0,4.656,0.0
2026-07-25T15:18:57,P16,TV_OSK,S1,desk,14,2,8,18,8,18,3.6,,,,0,27,149,4,5.519,50.0
2026-07-25T15:21:02,P16,TV_OSK,S1,desk,15,6,13,38,13,38,7.6,,,,0,40,175,0,4.375,5.26
2026-07-25T16:34:19,P17,KIH,S1,desk,1,1,4,10,4.0,10.0,2.0,20,3,21.08,,,,,,
2026-07-25T16:36:21,P17,KIH,S1,desk,2,1,4,10,4.0,10.0,2.0,18,2,17.09,,,,,,
2026-07-25T16:39:32,P17,KIH,S1,desk,3,2,5,12,5.0,12.0,2.4,22,3,14.33,,,,,,
2026-07-25T16:44:08,P17,KIH,S1,desk,4,2,6,14,6.0,14.0,2.8,21,3,12.45,,,,,,
2026-07-25T16:46:08,P17,KIH,S1,desk,5,2,6,14,6.0,14.0,2.8,26,3,14.33,,,,,,
2026-07-25T16:48:55,P17,KIH,S1,desk,6,3,7,16,7.0,16.0,3.2,26,3,13.36,,,,,,
2026-07-25T16:53:22,P17,KIH,S1,desk,7,3,7,18,7.0,18.0,3.6,31,3,10.0,,,,,,
2026-07-25T16:55:26,P17,KIH,S1,desk,8,3,8,21,8.0,21.0,4.2,32,3,10.24,,,,,,
2026-07-25T16:58:28,P17,KIH,S1,desk,9,3,9,23,9.0,23.0,4.6,36,3,7.51,,,,,,
2026-07-25T17:02:52,P17,KIH,S1,desk,10,4,11,27,11.0,27.0,5.4,41,3,8.29,,,,,,
2026-07-25T17:05:06,P17,KIH,S1,desk,11,5,12,29,12.0,29.0,5.8,43,3,6.6,,,,,,
2026-07-25T17:07:36,P17,KIH,S1,desk,12,5,13,32,13.0,32.0,6.4,49,2,7.01,,,,,,
2026-07-25T17:12:20,P17,KIH,S1,desk,13,5,13,34,13.0,34.0,6.8,52,3,5.68,,,,,,
2026-07-25T17:15:08,P17,KIH,S1,desk,14,7,16,41,16.0,41.0,8.2,61,2,5.25,,,,,,
2026-07-25T17:17:31,P17,KIH,S1,desk,15,7,17,44,17.0,44.0,8.8,68,2,4.74,,,,,,
2026-07-25T17:34:17,P17,TV_OSK,S1,desk,1,6,13,32,13,32,6.4,,,,0,35,187,1,5.343,9.38
2026-07-25T17:36:32,P17,TV_OSK,S1,desk,2,7,16,40,16,40,8,,,,0,42,176,1,4.19,5.0
2026-07-25T17:38:42,P17,TV_OSK,S1,desk,3,5,13,35,13,35,7,,,,0,40,189,2,4.725,14.29
2026-07-25T17:41:11,P17,TV_OSK,S1,desk,4,5,10,29,10,29,5.8,,,,0,32,192,1,6.0,10.34
2026-07-25T17:43:25,P17,TV_OSK,S1,desk,5,7,15,36,15,36,7.2,,,,0,36,160,0,4.444,0.0
2026-07-25T17:47:44,P17,TV_OSK,S1,desk,6,7,16,41,16,41,8.2,,,,0,41,181,0,4.415,0.0
2026-07-25T17:50:10,P17,TV_OSK,S1,desk,7,7,14,32,14,32,6.4,,,,0,34,175,1,5.147,6.25
2026-07-25T17:52:22,P17,TV_OSK,S1,desk,8,7,17,39,17,39,7.8,,,,0,45,181,2,4.022,15.38
2026-07-25T17:54:42,P17,TV_OSK,S1,desk,9,6,15,36,15,36,7.2,,,,0,36,177,0,4.917,0.0
2026-07-25T17:57:07,P17,TV_OSK,S1,desk,10,6,15,39,15,39,7.8,,,,0,40,210,0,5.25,2.56
2026-07-25T18:01:13,P17,TV_OSK,S1,desk,11,4,15,36,15,36,7.2,,,,0,38,222,1,5.842,5.56
2026-07-25T18:03:28,P17,TV_OSK,S1,desk,12,6,14,37,14,37,7.4,,,,0,39,212,1,5.436,5.41
2026-07-25T18:05:45,P17,TV_OSK,S1,desk,13,5,13,33,13,33,6.6,,,,0,36,171,2,4.75,9.09
2026-07-25T18:08:10,P17,TV_OSK,S1,desk,14,2,8,18,8,18,3.6,,,,0,18,144,0,8.0,0.0
2026-07-25T18:10:27,P17,TV_OSK,S1,desk,15,6,13,38,13,38,7.6,,,,0,41,211,0,5.146,7.89
2026-07-26T10:21:20,P18,KIH,S1,desk,1,2,5,12,5.0,12.0,2.4,24,2,23.19,,,,,,
2026-07-26T10:22:13,P18,KIH,S1,desk,2,2,6,15,6.0,15.0,3.0,30,3,17.15,,,,,,
2026-07-26T10:23:48,P18,KIH,S1,desk,3,2,6,16,6.0,16.0,3.2,29,3,17.27,,,,,,
2026-07-26T10:27:58,P18,KIH,S1,desk,4,3,7,18,7.0,18.0,3.6,34,3,14.41,,,,,,
2026-07-26T10:29:18,P18,KIH,S1,desk,5,3,7,18,7.0,18.0,3.6,34,2,13.22,,,,,,
2026-07-26T10:30:49,P18,KIH,S1,desk,6,4,10,23,10.0,23.0,4.6,40,2,9.33,,,,,,
2026-07-26T10:33:43,P18,KIH,S1,desk,7,4,10,25,10.0,25.0,5.0,44,3,10.23,,,,,,
2026-07-26T10:35:39,P18,KIH,S1,desk,8,4,11,27,11.0,27.0,5.4,47,2,9.39,,,,,,
2026-07-26T10:37:22,P18,KIH,S1,desk,9,5,12,30,12.0,30.0,6.0,54,3,6.86,,,,,,
2026-07-26T10:40:23,P18,KIH,S1,desk,10,5,13,32,13.0,32.0,6.4,53,3,6.96,,,,,,
2026-07-26T10:42:01,P18,KIH,S1,desk,11,6,15,38,15.0,38.0,7.6,64,2,5.54,,,,,,
2026-07-26T10:43:17,P18,KIH,S1,desk,12,7,16,39,16.0,39.0,7.8,68,3,5.59,,,,,,
2026-07-26T10:47:23,P18,KIH,S1,desk,13,7,18,47,18.0,47.0,9.4,78,3,4.04,,,,,,
2026-07-26T10:48:17,P18,KIH,S1,desk,14,8,20,49,20.0,49.0,9.8,83,2,4.02,,,,,,
2026-07-26T10:50:22,P18,KIH,S1,desk,15,10,23,58,23.0,58.0,11.6,96,3,3.31,,,,,,
2026-07-26T09:31:57,P18,TV_OSK,S1,desk,1,5,11,30,11,30,6,,,,0,30,183,0,6.1,0.0
2026-07-26T09:34:17,P18,TV_OSK,S1,desk,2,4,10,26,10,26,5.2,,,,0,27,179,0,6.63,3.85
2026-07-26T09:36:31,P18,TV_OSK,S1,desk,3,5,14,37,14,37,7.4,,,,0,39,181,1,4.641,5.41
2026-07-26T09:38:36,P18,TV_OSK,S1,desk,4,3,9,26,9,26,5.2,,,,0,26,172,0,6.615,0.0
2026-07-26T09:41:03,P18,TV_OSK,S1,desk,5,4,12,31,12,31,6.2,,,,0,33,179,1,5.424,6.45
2026-07-26T09:45:24,P18,TV_OSK,S1,desk,6,5,13,36,13,36,7.2,,,,0,37,184,0,4.973,2.78
2026-07-26T09:47:54,P18,TV_OSK,S1,desk,7,4,13,30,13,30,6,,,,0,35,188,2,5.371,16.67
2026-07-26T09:50:11,P18,TV_OSK,S1,desk,8,5,14,37,14,37,7.4,,,,0,38,194,0,5.105,2.7
2026-07-26T09:52:12,P18,TV_OSK,S1,desk,9,6,13,34,13,34,6.8,,,,0,34,181,0,5.324,0.0
2026-07-26T09:54:15,P18,TV_OSK,S1,desk,10,6,14,38,14,38,7.6,,,,0,47,215,4,4.574,23.68
2026-07-26T09:58:42,P18,TV_OSK,S1,desk,11,5,14,33,14,33,6.6,,,,0,34,203,0,5.971,3.03
2026-07-26T10:00:57,P18,TV_OSK,S1,desk,12,6,14,35,14,35,7,,,,0,38,197,1,5.184,8.57
2026-07-26T10:03:26,P18,TV_OSK,S1,desk,13,5,12,31,12,31,6.2,,,,0,33,166,0,5.03,6.45
2026-07-26T10:05:26,P18,TV_OSK,S1,desk,14,2,8,18,8,18,3.6,,,,0,20,148,0,7.4,11.11
2026-07-26T10:07:55,P18,TV_OSK,S1,desk,15,6,16,41,16,41,8.2,,,,0,41,158,0,3.854,0.0
2026-07-26T13:06:14,P19,KIH,S1,desk,1,3,7,16,7.0,16.0,3.2,27,3,18.5,,,,,,
2026-07-26T13:07:33,P19,KIH,S1,desk,2,3,7,17,7.0,17.0,3.4,29,3,16.26,,,,,,
2026-07-26T13:09:28,P19,KIH,S1,desk,3,3,8,19,8.0,19.0,3.8,36,4,13.07,,,,,,
2026-07-26T13:14:31,P19,KIH,S1,desk,4,3,8,20,8.0,20.0,4.0,37,5,15.61,,,,,,
2026-07-26T13:17:06,P19,KIH,S1,desk,5,3,8,20,8.0,20.0,4.0,38,3,13.54,,,,,,
2026-07-26T13:18:45,P19,KIH,S1,desk,6,4,10,25,10.0,25.0,5.0,45,4,10.52,,,,,,
2026-07-26T13:23:50,P19,KIH,S1,desk,7,4,10,26,10.0,26.0,5.2,44,3,9.05,,,,,,
2026-07-26T13:25:39,P19,KIH,S1,desk,8,4,11,28,11.0,28.0,5.6,45,3,9.93,,,,,,
2026-07-26T13:28:02,P19,KIH,S1,desk,9,5,12,30,12.0,30.0,6.0,51,3,9.52,,,,,,
2026-07-26T13:33:01,P19,KIH,S1,desk,10,5,13,33,13.0,33.0,6.6,55,3,8.29,,,,,,
2026-07-26T13:35:10,P19,KIH,S1,desk,11,5,13,33,13.0,33.0,6.6,53,2,6.66,,,,,,
2026-07-26T13:37:11,P19,KIH,S1,desk,12,7,16,40,16.0,40.0,8.0,66,2,6.19,,,,,,
2026-07-26T13:41:54,P19,KIH,S1,desk,13,7,17,43,17.0,43.0,8.6,73,3,5.1,,,,,,
2026-07-26T13:43:27,P19,KIH,S1,desk,14,8,19,47,19.0,47.0,9.4,76,2,4.76,,,,,,
2026-07-26T13:45:47,P19,KIH,S1,desk,15,8,19,48,19.0,48.0,9.6,83,3,4.6,,,,,,
2026-07-26T14:00:26,P19,TV_OSK,S1,desk,1,5,12,30,12,30,6,,,,0,30,162,0,5.4,0.0
2026-07-26T14:02:52,P19,TV_OSK,S1,desk,2,5,13,29,13,29,5.8,,,,0,32,153,1,4.781,10.34
2026-07-26T14:05:05,P19,TV_OSK,S1,desk,3,5,14,37,14,37,7.4,,,,0,38,157,0,4.132,2.7
2026-07-26T14:07:07,P19,TV_OSK,S1,desk,4,5,12,29,12,29,5.8,,,,0,29,127,0,4.379,0.0
2026-07-26T14:09:24,P19,TV_OSK,S1,desk,5,3,8,23,8,23,4.6,,,,0,26,158,1,6.077,13.04
2026-07-26T14:13:45,P19,TV_OSK,S1,desk,6,7,15,36,15,36,7.2,,,,0,37,119,0,3.216,2.78
2026-07-26T14:15:56,P19,TV_OSK,S1,desk,7,4,12,35,12,35,7,,,,0,35,118,0,3.371,0.0
2026-07-26T14:18:00,P19,TV_OSK,S1,desk,8,6,15,38,15,38,7.6,,,,0,39,135,0,3.462,2.63
2026-07-26T14:20:04,P19,TV_OSK,S1,desk,9,7,15,36,15,36,7.2,,,,0,37,165,0,4.459,2.78
2026-07-26T14:22:13,P19,TV_OSK,S1,desk,10,6,13,33,13,33,6.6,,,,0,34,141,0,4.147,3.03
2026-07-26T14:26:20,P19,TV_OSK,S1,desk,11,6,14,37,14,37,7.4,,,,0,46,159,3,3.457,24.32
2026-07-26T14:28:38,P19,TV_OSK,S1,desk,12,8,18,42,18,42,8.4,,,,0,42,161,0,3.833,0.0
2026-07-26T14:30:51,P19,TV_OSK,S1,desk,13,7,16,38,16,38,7.6,,,,0,41,197,2,4.805,7.89
2026-07-26T14:32:58,P19,TV_OSK,S1,desk,14,6,15,37,15,37,7.4,,,,0,37,118,0,3.189,0.0
2026-07-26T14:35:06,P19,TV_OSK,S1,desk,15,7,16,39,16,39,7.8,,,,0,39,118,0,3.026,0.0
2026-07-26T15:12:37,P20,KIH,S1,desk,1,2,5,12,5.0,12.0,2.4,26,3,14.47,,,,,,
2026-07-26T15:13:54,P20,KIH,S1,desk,2,2,5,12,5.0,12.0,2.4,24,2,13.97,,,,,,
2026-07-26T15:15:49,P20,KIH,S1,desk,3,2,6,15,6.0,15.0,3.0,29,2,15.1,,,,,,
2026-07-26T15:21:26,P20,KIH,S1,desk,4,3,7,16,7.0,16.0,3.2,28,2,12.47,,,,,,
2026-07-26T15:22:59,P20,KIH,S1,desk,5,3,8,20,8.0,20.0,4.0,36,2,12.88,,,,,,
2026-07-26T15:24:11,P20,KIH,S1,desk,6,3,8,20,8.0,20.0,4.0,35,3,10.42,,,,,,
2026-07-26T15:29:44,P20,KIH,S1,desk,7,3,9,23,9.0,23.0,4.6,38,2,10.12,,,,,,
2026-07-26T15:30:50,P20,KIH,S1,desk,8,4,10,25,10.0,25.0,5.0,42,2,8.72,,,,,,
2026-07-26T15:33:08,P20,KIH,S1,desk,9,4,11,27,11.0,27.0,5.4,49,3,9.7,,,,,,
2026-07-26T15:38:40,P20,KIH,S1,desk,10,5,12,30,12.0,30.0,6.0,51,3,8.44,,,,,,
2026-07-26T15:39:35,P20,KIH,S1,desk,11,6,14,34,14.0,34.0,6.8,61,3,7.9,,,,,,
2026-07-26T15:41:35,P20,KIH,S1,desk,12,7,16,39,16.0,39.0,7.8,69,3,6.92,,,,,,
2026-07-26T15:46:23,P20,KIH,S1,desk,13,7,17,42,17.0,42.0,8.4,69,2,5.5,,,,,,
2026-07-26T15:48:01,P20,KIH,S1,desk,14,8,20,50,20.0,50.0,10.0,83,3,6.51,,,,,,
2026-07-26T15:49:39,P20,KIH,S1,desk,15,9,22,54,22.0,54.0,10.8,92,4,5.57,,,,,,
2026-07-26T16:07:09,P20,TV_OSK,S1,desk,1,5,11,29,11,29,5.8,,,,0,29,175,0,6.034,0.0
2026-07-26T16:09:31,P20,TV_OSK,S1,desk,2,7,15,35,15,35,7,,,,0,44,185,5,4.205,25.71
2026-07-26T16:11:32,P20,TV_OSK,S1,desk,3,5,13,34,13,34,6.8,,,,0,34,172,0,5.059,0.0
2026-07-26T16:13:56,P20,TV_OSK,S1,desk,4,4,9,27,9,27,5.4,,,,0,32,190,2,5.938,18.52
2026-07-26T16:16:13,P20,TV_OSK,S1,desk,5,7,15,36,15,36,7.2,,,,0,36,157,0,4.361,0.0
2026-07-26T16:20:42,P20,TV_OSK,S1,desk,6,7,15,37,15,37,7.4,,,,0,37,161,0,4.351,0.0
2026-07-26T16:23:02,P20,TV_OSK,S1,desk,7,5,12,29,12,29,5.8,,,,0,29,158,0,5.448,0.0
2026-07-26T16:25:05,P20,TV_OSK,S1,desk,8,6,15,36,15,36,7.2,,,,0,45,170,4,3.778,25.0
2026-07-26T16:27:12,P20,TV_OSK,S1,desk,9,6,14,34,14,34,6.8,,,,1,34,137,0,4.029,0.0
2026-07-26T16:29:23,P20,TV_OSK,S1,desk,10,7,15,35,15,35,7,,,,0,42,208,3,4.952,20.0
2026-07-26T16:33:30,P20,TV_OSK,S1,desk,11,5,14,33,14,33,6.6,,,,0,34,200,0,5.882,3.03
2026-07-26T16:35:43,P20,TV_OSK,S1,desk,12,6,16,42,16,42,8.4,,,,0,42,181,0,4.31,0.0
2026-07-26T16:37:46,P20,TV_OSK,S1,desk,13,5,11,31,11,31,6.2,,,,0,31,140,0,4.516,0.0
2026-07-26T16:39:51,P20,TV_OSK,S1,desk,14,2,8,18,8,18,3.6,,,,0,20,158,0,7.9,11.11
2026-07-26T16:42:08,P20,TV_OSK,S1,desk,15,6,12,35,12,35,7,,,,0,35,197,0,5.629,0.0
